Gerakladium3495	Chlorophyll A-B binding protein
Gerakladium107449	Belongs to the SKP1 family
Gerakladium15585	opsin transport
Gerakladium150960	Source PGD
Gerakladium9500	regulation of tocopherol cyclase activity
Gerakladium54036	ABC-2 type transporter
Gerakladium119161	Plays a complex role in regulating the basal catalytic activity of the alpha subunit
Gerakladium97560	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides
Gerakladium77771	Proliferation-associated protein 2G4
Gerakladium1824	GTP cyclohydrolase N terminal
Gerakladium17312	Histidyl-tRNA synthetase
Gerakladium579	cysteine-type peptidase activity
Gerakladium6103	Peroxisomal hydratase-dehydrogenase-epimerase. Source PGD
Gerakladium56315	Hsp90 protein
Gerakladium206824	Belongs to the protein kinase superfamily
Gerakladium31481	Non-specific serine threonine protein kinase
Gerakladium151443	E3 ubiquitin-protein ligase
Gerakladium216118	DNA/RNA helicase activity
Gerakladium168176	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family
Gerakladium24365	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
Gerakladium137951	Cold shock protein domain
Gerakladium4192	Ribosomal protein P0 is the functional equivalent of E.coli protein L10
Gerakladium34086	Uncharacterised ACR, YagE family COG1723
Gerakladium117393	protein serine/threonine phosphatase activity
Gerakladium11071	Mitogen-activated protein kinase
Gerakladium186568	carbamoyl transferase, NodU family
Gerakladium88005	ribosomal protein
Gerakladium25277	Belongs to the TrpF family
Gerakladium5260	Biphenyl 2,3-dioxygenase
Gerakladium11028	Ubiquitin-activating enzyme active site
Gerakladium217547	ubiquinone-6 biosynthetic process
Gerakladium136734	Necessary for normal cell division and for the maintenance of normal septation
Gerakladium38193	2-methylcitrate dehydratase activity
Gerakladium111469	FAD binding
Gerakladium116936	Saposin (B) Domains
Gerakladium3634	oxidoreductase activity
Gerakladium43221	Belongs to the eukaryotic ribosomal protein eS6 family
Gerakladium151272	Possible plasma membrane-binding motif in junctophilins, PIP-5-kinases and protein kinases.
Gerakladium38641	Belongs to the ATG8 family
Gerakladium169293	Radial spoke head
Gerakladium206966	Cell division cycle
Gerakladium150137	amino acid transport
Gerakladium70268	protein serine/threonine kinase activity
Gerakladium213917	carbohydrate transport
Gerakladium10518	PRP38 family
Gerakladium12390	Belongs to the peroxidase family
Gerakladium19007	procollagen-proline 4-dioxygenase activity
Gerakladium188256	Domain in DAP-5, eIF4G, MA-3 and other proteins.
Gerakladium185769	intramolecular oxidoreductase activity, transposing S-S bonds
Gerakladium75545	Molecular chaperone
Gerakladium25493	Ribosomal protein L13
Gerakladium32556	MAP kinase tyrosine/serine/threonine phosphatase activity
Gerakladium169355	Hypersensitive-induced response protein
Gerakladium16472	adenylate kinase activity
Gerakladium151425	Semialdehyde dehydrogenase, NAD binding domain
Gerakladium154843	DNA photolyase activity
Gerakladium153533	Signal recognition particle receptor beta subunit
Gerakladium132930	Protein kinase domain
Gerakladium209207	ARM repeat-containing protein
Gerakladium138006	sphingolipid transporter activity
Gerakladium187415	Belongs to the V-ATPase proteolipid subunit family
Gerakladium159208	negative regulation of inclusion body assembly
Gerakladium151165	Serine/Threonine protein kinases, catalytic domain
Gerakladium115880	ABC1 family
Gerakladium156281	Centrosomal protein
Gerakladium189952	ABC transporter
Gerakladium131944	peptidyl-prolyl cis-trans isomerase activity
Gerakladium9563	Calcium-transporting ATPase 1, endoplasmic reticulum-type. Source PGD
Gerakladium41821	methionine adenosyltransferase activity
Gerakladium28027	Non-specific serine threonine protein kinase
Gerakladium23105	Presenilin, signal peptide peptidase, family
Gerakladium72255	ribosomal protein
Gerakladium205018	chloride channel activity
Gerakladium188695	NIMA-related kinase 5
Gerakladium23694	Serine/Threonine protein kinases, catalytic domain
Gerakladium45877	Guanylate kinase homologues.
Gerakladium154251	Ribosomal protein L30
Gerakladium174422	Transmembrane protease, serine 9
Gerakladium58974	to Saccharomyces cerevisiae YOS1 (YER074W-A)
Gerakladium28069	TIM-barrel protein, nifR3 family
Gerakladium16037	Phosphoribulokinase
Gerakladium181231	Thioredoxin-like
Gerakladium7955	acyl-CoA-binding protein-like
Gerakladium116777	1,4-alpha-glucan branching enzyme activity
Gerakladium69878	PFAM natural resistance-associated macrophage protein
Gerakladium132086	microtubule motor activity
Gerakladium206408	polypeptide N-acetylgalactosaminyltransferase activity
Gerakladium21089	phosphatase 2C
Gerakladium115375	Sigma factor PP2C-like phosphatases
Gerakladium113564	Ubiquitin-protein ligase
Gerakladium186137	cysteine desulfurase activity
Gerakladium205256	cysteine-type peptidase activity
Gerakladium27661	SET domain
Gerakladium10292	Calmodulin-like 5
Gerakladium139339	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
Gerakladium11289	peptide-aspartate beta-dioxygenase activity
Gerakladium131608	Lipase (class 3)
Gerakladium210608	pyrimidine nucleotide-sugar transmembrane transporter activity
Gerakladium211876	Glutathione S-transferase, C-terminal domain
Gerakladium208539	SOUL heme-binding protein
Gerakladium12193	16S rRNA methyltransferase RsmB/F
Gerakladium60050	aspartic-type endopeptidase activity
Gerakladium6479	microtubule motor activity
Gerakladium29595	AFG1-like ATPase
Gerakladium13955	RNA-binding protein mei2 homologue
Gerakladium31202	ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins
Gerakladium174307	MafB19-like deaminase
Gerakladium185221	FAD binding
Gerakladium87556	DNA photolyase activity
Gerakladium221537	UNC-50 family
Gerakladium29126	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex
Gerakladium33004	Radical SAM superfamily
Gerakladium149383	Anaphase-promoting complex, cyclosome, subunit 3
Gerakladium162027	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network
Gerakladium4173	essential for photochemical activity. FB is the terminal electron acceptor of PSI, donating electrons to ferredoxin. The C-terminus interacts with PsaA B D and helps assemble the protein into the PSI complex. Required for binding of PsaD and PsaE to PSI. PSI is a plastocyanin cytochrome c6- ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn
Gerakladium111346	PPP5 TPR repeat region
Gerakladium84984	Necessary for normal cell division and for the maintenance of normal septation
Gerakladium152130	Ribosomal protein S1-like RNA-binding domain
Gerakladium120294	ATP-dependent DNA- helicase
Gerakladium149964	Belongs to the peptidase C1 family
Gerakladium60059	8-hydroxy-dADP phosphatase activity
Gerakladium44095	RNA binding
Gerakladium132078	Protein tyrosine kinase
Gerakladium211775	aralkylamine N-acetyltransferase activity
Gerakladium8901	Methyltransferase domain
Gerakladium132780	Calcineurin-like phosphoesterase. Source PGD
Gerakladium23982	Homodimerisation domain of SGTA
Gerakladium1495	ribosomal protein
Gerakladium103	Belongs to the universal ribosomal protein uS13 family
Gerakladium56754	L-malate dehydrogenase activity
Gerakladium109695	Catalyzes the conversion of D-ribulose 5-phosphate to formate and 3,4-dihydroxy-2-butanone 4-phosphate
Gerakladium4089	ribosomal protein
Gerakladium202505	ammonium transmembrane transporter activity
Gerakladium112743	pyruvate dehydrogenase (acetyl-transferring) kinase activity
Gerakladium40497	GTPase activity
Gerakladium207249	Belongs to the class I-like SAM-binding methyltransferase superfamily. Protein arginine N- methyltransferase family
Gerakladium31923	chromatin silencing
Gerakladium50962	Elongation factor 2
Gerakladium1813	Chlorophyll A-B binding protein
Gerakladium188079	potassium channel protein
Gerakladium16130	RNA pseudouridylate synthase
Gerakladium66492	Belongs to the protein kinase superfamily
Gerakladium6595	ABC transporter I family member
Gerakladium149591	NAD/NADP octopine/nopaline dehydrogenase, alpha-helical domain
Gerakladium113243	Thrombospondin type 1 repeats
Gerakladium5895	ATP-dependent RNA helicase
Gerakladium211506	protein disulfide oxidoreductase activity
Gerakladium113864	serine threonine protein kinase
Gerakladium11150	CGMP-dependent protein kinase
Gerakladium157528	Enhancer of rudimentary
Gerakladium17580	elongation factor-2 kinase activity
Gerakladium98641	proton export across plasma membrane
Gerakladium188599	oxidoreductase activity, acting on the CH-NH group of donors, flavin as acceptor
Gerakladium208785	Mitogen-activated protein kinase
Gerakladium207811	Belongs to the short-chain dehydrogenases reductases (SDR) family
Gerakladium168471	serine threonine-protein kinase
Gerakladium135202	Glycosyl hydrolases family 28
Gerakladium189385	nucleotide catabolic process
Gerakladium187312	Domain of unknown function (DUF1707)
Gerakladium54207	Belongs to the peroxisomal membrane protein PXMP2 4 family
Gerakladium14784	Glycosyl hydrolase family 3 N terminal domain
Gerakladium223417	Belongs to the isocitrate lyase PEP mutase superfamily. Isocitrate lyase family
Gerakladium168026	Polysaccharide deacetylase
Gerakladium16664	homolog subfamily B member
Gerakladium185349	Uroporphyrinogen decarboxylase
Gerakladium25839	PPPDE putative peptidase domain
Gerakladium88271	HNH endonuclease
Gerakladium10129	Violaxanthin
Gerakladium689	Belongs to the eukaryotic ribosomal protein eS1 family
Gerakladium176533	deSI-like protein At4g17486
Gerakladium153340	Protein tyrosine kinase
Gerakladium111384	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
Gerakladium27852	2OG-Fe(II) oxygenase superfamily
Gerakladium46152	ATPase activity
Gerakladium131601	Belongs to the PI3 PI4-kinase family
Gerakladium20346	canonical Wnt signaling pathway involved in osteoblast differentiation
Gerakladium52142	Isocitrate dehydrogenase
Gerakladium52293	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation
Gerakladium15144	Guanylate-binding protein
Gerakladium205319	Aminotransferase class I and II
Gerakladium172968	Splicing factor 3B subunit 10 (SF3b10)
Gerakladium35637	Catalyzes the reversible conversion of 3- phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4- phosphonooxybutanoate to phosphohydroxythreonine
Gerakladium56369	Chlorophyll A-B binding protein
Gerakladium13433	tRNAPhe (7-(3-amino-3-carboxypropyl)wyosine37-C2)-hydroxylase activity
Gerakladium30313	Esterase lipase
Gerakladium18475	bubble DNA binding
Gerakladium96991	EF-hand domain
Gerakladium193543	E3 ubiquitin-protein ligase
Gerakladium148823	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position
Gerakladium185544	regulation of tocopherol cyclase activity
Gerakladium131267	Belongs to the peptidase S1C family
Gerakladium151755	CBL-interacting serine threonine-protein kinase 12-like
Gerakladium1396	Belongs to the universal ribosomal protein uS17 family
Gerakladium3271	Source PGD
Gerakladium18043	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
Gerakladium33388	Glycosyltransferase family 28 N-terminal domain
Gerakladium138796	Taurine catabolism dioxygenase TauD, TfdA family
Gerakladium66245	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA
Gerakladium205902	Sodium/calcium exchanger protein
Gerakladium148988	O-fucosyltransferase 2
Gerakladium101701	intraciliary retrograde transport
Gerakladium29805	AI-2E family transporter
Gerakladium189079	GUN4-like
Gerakladium190343	Belongs to the universal ribosomal protein uL11 family
Gerakladium155464	Ribonuclease HII
Gerakladium212985	tRNA (Guanine-1)-methyltransferase
Gerakladium3759	ribosomal protein
Gerakladium66210	manganese ion binding
Gerakladium49247	calcium-dependent cysteine-type endopeptidase activity
Gerakladium105131	asparagine synthase
Gerakladium48918	initiation factor
Gerakladium14981	Protoporphyrinogen oxidase
Gerakladium61338	Chlorophyll A-B binding protein
Gerakladium34119	Transferase activity, transferring glycosyl groups
Gerakladium113306	calcium-dependent cysteine-type endopeptidase activity
Gerakladium54231	N-terminal domain of galactosyltransferase
Gerakladium2755	protein-cysteine S-palmitoyltransferase activity
Gerakladium141414	Citrate synthase, C-terminal domain
Gerakladium137500	Belongs to the peptidase C1 family
Gerakladium189680	Cobalamin synthesis protein cobW C-terminal domain
Gerakladium153437	protein C15orf26 homolog
Gerakladium3095	Belongs to the peptidase C1 family
Gerakladium227	Chlorophyll A-B binding protein
Gerakladium51062	protein polyubiquitination
Gerakladium431	WD domain, G-beta repeat
Gerakladium50384	TrkA-C domain
Gerakladium193216	protein modification by small protein conjugation or removal
Gerakladium49648	oxidoreductase activity
Gerakladium14945	High affinity cGMP-specific 3',5'-cyclic phosphodiesterase
